"","SubID","socialConnectedness_mean","time","loneliness_mean","traitEmpathyIRI_mean","traitEmpathyIRI_fant_mean","traitEmpathyIRI_PT_mean","traitEmpathyIRI_EC_mean","traitEmpathyIRI_PD_mean","IOS_immediateFamily","IOS_immediateFamilyNum","IOS_extendedFamily","IOS_extendedFamilyNum","IOS_friend","IOS_friendNum","IOS_acquaintance","IOS_acquaintanceNum","IOS_strangerNum","inclusionOtherSelf_mean","inclusionOtherSelf_mean_nostranger","wellbeingPresent","wellbeingFuture","wellbeing_mean","attentionCheck1","attentionCheck2","attentionCheck3","socialConnectedness_mean_T1","loneliness_mean_T1","traitEmpathyIRI_mean_T1","traitEmpathyIRI_fant_mean_T1","traitEmpathyIRI_PT_mean_T1","traitEmpathyIRI_EC_mean_T1","traitEmpathyIRI_PD_mean_T1","IOS_immediateFamily_T1","IOS_immediateFamilyNum_T1","IOS_extendedFamily_T1","IOS_extendedFamilyNum_T1","IOS_friend_T1","IOS_friendNum_T1","IOS_acquaintance_T1","IOS_acquaintanceNum_T1","IOS_strangerNum_T1","inclusionOtherSelf_mean_T1","inclusionOtherSelf_mean_nostranger_T1","wellbeingPresent_T1","wellbeingFuture_T1","wellbeing_mean_T1","priorMedExpClosed","priorMedExpOpen","priorMedExpHours","age","agefull","birth","pronouns","yearslivedUS","UserLang","firstLangEng","yearsspeakingEng","zip","EnglishProficiency","jobtitle","householdNum","householdComp1","householdComp2","householdComp3","householdComp4","politicalIssues","socialIssues","economicIssues","evangelic","spirituality","gender","ethnicity","ethnicityDescribe","education","educationfull","employment","employmentDescribe","employmentfull","income","incomefull","religionAffiliation","religionStrength","handedness","Female","Male","Other_gender","NoCollegeDegree","YesCollegeDegree","Lower","Upper","Dont_know","Employed","Unemployed","Student","Other_employment","White","Black","Hispanic","OtherRace","Asian","Other","recruited","openQuestion","commitmentRequest","attentionCheck1_T1","attentionCheck2_T1","attentionCheck3_T1","socialConnectedness_mean_T2","loneliness_mean_T2","traitEmpathyIRI_mean_T2","traitEmpathyIRI_fant_mean_T2","traitEmpathyIRI_PT_mean_T2","traitEmpathyIRI_EC_mean_T2","traitEmpathyIRI_PD_mean_T2","IOS_immediateFamily_T2","IOS_immediateFamilyNum_T2","IOS_extendedFamily_T2","IOS_extendedFamilyNum_T2","IOS_friend_T2","IOS_friendNum_T2","IOS_acquaintance_T2","IOS_acquaintanceNum_T2","IOS_strangerNum_T2","inclusionOtherSelf_mean_T2","inclusionOtherSelf_mean_nostranger_T2","wellbeingPresent_T2","wellbeingFuture_T2","wellbeing_mean_T2","attentionCheck1_T2","attentionCheck2_T2","attentionCheck3_T2","GroupID","medFinish","medStart","medEnd","medNumCompleted","medPercentageCompleted","medicationsScanday"
"195",153,5.15,2,1.9,3.78571428571429,3.42857142857143,5,4.42857142857143,2.28571428571429,"Mom",5,"Aunt",4,"Childhood friend",5,"Neighbor",4,3,4.2,4.5,8,9,8.5,"6","1","2",5.35,1.8,3.92857142857143,3.57142857142857,5,4.71428571428571,2.42857142857143,"Parent (Mother)",5,"Cousin",4,"Childhood friend",6,"Neighbor",3,2,4,4.5,8,7,7.5,"1","I practice samatha (concentration) meditation, focusing on the breath and dismissing all thoughts that arise","8","26","young adult","1/29/1997","2","27","EN","1","","20009","","Writer -- write digital content (email, social media, video scripts) for progressive organizations ","4","1","1","1","4","1","1","1","","5","male","White","","YesCollegeDegree","Four-year college degree (B.A., B.S.)","Employed","","Employed full-time for pay","Upper","$60,000 - $89,999","Nothing","1","Right",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"Adams Morgan listserv","While I have experience with concentration meditation, I have never practiced loving-kindness or compassion meditation","2","6","1","2",5.15,1.9,3.78571428571429,3.42857142857143,5,4.42857142857143,2.28571428571429,"Mom",5,"Aunt",4,"Childhood friend",5,"Neighbor",4,3,4.2,4.5,8,9,8.5,"6","1","2","PMR",1,"5/29/2023","6/24/2023",24,100,NA
"196",154,3.7,2,2.45,2.89285714285714,3,3.28571428571429,2.71428571428571,2.57142857142857,"Sister",3,"Cousin",2,"Dave",4,"Neighbor",1,2,2.4,2.5,4,5,4.5,"4","1","2",3.5,2.75,3.14285714285714,2.71428571428571,4.57142857142857,3.14285714285714,2.14285714285714,"Sister",5,"Uncle",3,"College Friend",6,"Person from Church",2,1,3.4,4,4,4,4,"2","","","35","young adult","04/26/1988","2","36","EN","1","","22102","","Senior Project Manager. Manage a team of developers delivering certain features on a variety of projects to different stakeholders","4","2","2","1","1","4","4","3","","1","male","White","","YesCollegeDegree","Four-year college degree (B.A., B.S.)","Employed","","Employed full-time for pay","Upper","Over $180,000","Nothing","1","Right",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"From my wife","No","2","6","1","2",3.7,2.45,2.89285714285714,3,3.28571428571429,2.71428571428571,2.57142857142857,"Sister",3,"Cousin",2,"Dave",4,"Neighbor",1,2,2.4,2.5,4,5,4.5,"4","1","2","LKM",1,"6/29","6/24",23,95.83,"None"
"197",156,4.3,2,1.7,3.89285714285714,4.85714285714286,4.71428571428571,4.42857142857143,1.57142857142857,"mother",2,"aunt",3,"friend",5,"neighbor",2,2,2.8,3,6,8,7,"6","1","2",4,2.25,4.07142857142857,4.85714285714286,4.85714285714286,4.57142857142857,2,"Sister",3,"Aunt",3,"Childhood Friend",7,"Neighbor",2,1,3.2,3.75,7,6,6.5,"2","","","20","young adult","04/03/2003","2","21","EN","1","","20009","","Student","4","3","","2","","3","2","3","","5","male","Asian","","NoCollegeDegree","Some college","Student","","Full-time student","Upper","$90,000 - $179,999","Agnostic","1","Right",0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"My mom was a Georgetown graduate, she keeps up with things happening at the university","","2","6","1","2",4.3,1.7,3.89285714285714,4.85714285714286,4.71428571428571,4.42857142857143,1.57142857142857,"mother",2,"aunt",3,"friend",5,"neighbor",2,2,2.8,3,6,8,7,"6","1","2","PMR",1,"6/5/2023","7/1/2023",21,87.5,"None"
"198",158,4.85,2,1.9,3.03571428571429,3.28571428571429,3.28571428571429,3.57142857142857,2,"Father",7,"Cousin",3,"Friend",1,"Local store",3,3,3.4,3.5,8,10,9,"6","1","2",5.65,1.5,2.60714285714286,1.71428571428571,3.42857142857143,3.42857142857143,1.85714285714286,"Partner",4,"Nephew",7,"BRYCE",7,"711 eleven clerk",2,1,4.2,5,5,10,7.5,"2","","","37","young adult","06/29/1986","2","35","EN","1","","20874","","Self-employed ","2","1","1","1","2","4","4","4","","4","male","Hispanic","","YesCollegeDegree","Four-year college degree (B.A., B.S.)","Employed","","Employed full-time for pay","Dont_know","Dont know","Nothing","1","Right",0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,"My girlfriend sent it to me.","None.","2","6","1","2",4.85,1.9,3.03571428571429,3.28571428571429,3.28571428571429,3.57142857142857,2,"Father",7,"Cousin",3,"Friend",1,"Local store",3,3,3.4,3.5,8,10,9,"6","1","2","LKM",1,"6/5","7/1",23,95.83,"none"
"199",159,4.6,2,2,3.17857142857143,3.57142857142857,3.57142857142857,3.28571428571429,2.28571428571429,"Spouse",6,"Aunt",2,"College friend",4,"Neighbor",4,3,3.8,4,8,9,8.5,"6","1","2",3.75,2,3.32142857142857,3.42857142857143,3.71428571428571,3.85714285714286,2.28571428571429,"Spouse ",6,"Aunt",1,"College friend",4,"Restaurant cashier",2,1,2.8,3.25,8,8,8,"2","","","39","young adult","June 7, 1983","2","40","EN","1","","20011","","Lawyer in the energy sector. Duties include settlement conferences and trials. ","4","1","3","1","1","2","2","2","","2","male","Asian","","YesCollegeDegree","Doctoral or professional degree (for example, Ph.D., M.D., J.D., D.V.M., D.D.M.)","Employed","","Employed full-time for pay","Upper","Over $180,000","Atheist","1","Right",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"Neighborhood email dist list","","2","6","1","2",4.6,2,3.17857142857143,3.57142857142857,3.57142857142857,3.28571428571429,2.28571428571429,"Spouse",6,"Aunt",2,"College friend",4,"Neighbor",4,3,3.8,4,8,9,8.5,"6","1","2","PMR",1,"5/29/2023","6/24/2023",23,95.83,"Pataday, Nasacort"
"200",160,4.05,2,2.05,2.5,3,2.71428571428571,2.28571428571429,2,"Wife",5,"Grandmother",2,"College friend",3,"Coworker",1,1,2.4,2.75,7,8,7.5,"6","1","2",4.15,2.25,2.64285714285714,4,2.57142857142857,2,2,"Wife",4,"Aunt",2,"Childhood friend",2,"Dog park friend",1,1,2,2.25,6,8,7,"1","Breathe based meditation, vipassna","2","30","young adult","June 4, 1992","2","31","EN","1","","20012","","Associate Director of Delivery

Ensure technical success of web application projects for us healthcare use cases.","2","1","1","1","1","2","2","2","","3","male","White","","YesCollegeDegree","Four-year college degree (B.A., B.S.)","Employed","","Employed full-time for pay","Upper","Over $180,000","Atheist","1","Right",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"Listserv email","No","2","6","1","2",4.05,2.05,2.5,3,2.71428571428571,2.28571428571429,2,"Wife",5,"Grandmother",2,"College friend",3,"Coworker",1,1,2.4,2.75,7,8,7.5,"6","1","2","PMR",1,"5/29/2023","6/24/2023",21,87.5,NA
"201",162,2.95,2,3,3.21428571428571,3.71428571428571,3.14285714285714,4.57142857142857,1.42857142857143,"Spouse",7,"Brother",2,"Adult friend",2,"Doorman",2,1,2.8,3.25,8,9,8.5,"6","1","2",3.3,2.45,2.85714285714286,3.57142857142857,2.57142857142857,4.14285714285714,1.14285714285714,"Spouse",4,"grandchild",3,"Friend",2,"Neighbor",2,1,2.4,2.75,8,8,8,"2","","","73","old adult","01/29/1950","2","74","EN","1","","20016","","Of Counsel to a law firm.  Attorney.  Legal advice and written opinions.","2","1","1","1","1","5","6","5","","1","male","White","","YesCollegeDegree","Doctoral or professional degree (for example, Ph.D., M.D., J.D., D.V.M., D.D.M.)","Employed","","Employed part-time for pay","Upper","Over $180,000","Jewish","3","Right",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"Email","Very much interested in meditation and how it can affect the human body.","2","6","1","2",2.95,3,3.21428571428571,3.71428571428571,3.14285714285714,4.57142857142857,1.42857142857143,"Spouse",7,"Brother",2,"Adult friend",2,"Doorman",2,1,2.8,3.25,8,9,8.5,"6","1","2","PMR",1,"6/5/2023","7/1/2023",18,75,NA
"202",167,4.8,2,2.1,4.07142857142857,4.42857142857143,4.57142857142857,5,2.28571428571429,"Spouse",7,"cousin",6,"childhood friend",7,"neighbor",5,2,5.4,6.25,9,10,9.5,"6","1","2",5.5,2.35,3.64285714285714,3,4.14285714285714,4.57142857142857,2.85714285714286,"Spouse",7,"cousin",2,"childhood friend",5,"neighbor",3,1,3.6,4.25,8,10,9,"2","","","32","young adult","01/26/1991","1","14","EN","1","","22191","","Program Assistant - working in a pilot study food as medicine program.","3","1","2","1","1","2","2","3","","6","female","Hispanic","","YesCollegeDegree","Masters degree (for example, M.B.A., M.A., M.S.)","Employed","","Employed full-time for pay","Upper","$60,000 - $89,999","Roman Catholic","5","Right",1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,"Through Langley Park Food Assistance Group meeting","What is the goal of the study?","2","6","1","2",4.8,2.1,4.07142857142857,4.42857142857143,4.57142857142857,5,2.28571428571429,"Spouse",7,"cousin",6,"childhood friend",7,"neighbor",5,2,5.4,6.25,9,10,9.5,"6","1","2","PMR",1,"6/12/2023","7/8/2023",19,79.17,"None"
"203",169,4.75,2,1.75,3.57142857142857,3.71428571428571,3.71428571428571,4,2.85714285714286,"spouse",7,"nephew",2,"coworker",2,"neighbor",1,1,2.6,3,8,10,9,"6","1","2",5.25,1.7,3.78571428571429,4.28571428571429,3.28571428571429,4.57142857142857,3,"Spouse. She is the person that allows me to be myself, comfortable with being myself, and the person I feel most connected to.",7,"Nephew - I don't have a fantastic relationship with my extended family including my nephew. Although we love each other and keep in touch, distance, time apart, and caring for my family (3 daughters) has proven difficult to maintain the type of relationship that I would like.",2,"Childhood friend - we don't talk often enough but when we do, it's a deeper friendship than all my others.",4,"Nieghbor - we're friendly enough but not really friends to the point that I'm 100% comfortable with them.",2,1,3.2,3.75,9,10,9.5,"2","","","44","middle adult","10/24/1978","2","40","EN","1","","20002","","Managing electrical engineer. Managing junior electrical engineers, overseeing work by the electrical department, project management for a variety of projects in the DC/MD/VA area.","5","1","4","1","1","1","1","1","","2","male","Other","","YesCollegeDegree","Four-year college degree (B.A., B.S.)","Employed","","Employed full-time for pay","Upper","$90,000 - $179,999","Nothing","1","Right",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"From neighborhood list serv.","None.","2","6","1","2",4.75,1.75,3.57142857142857,3.71428571428571,3.71428571428571,4,2.85714285714286,"spouse",7,"nephew",2,"coworker",2,"neighbor",1,1,2.6,3,8,10,9,"6","1","2","LKM",1,"6/26","7/22",24,100,"OTC anti-histamine"
"204",170,3.55,2,2.4,3.14285714285714,2.85714285714286,3,4,2.71428571428571,"My mother is my best friend we had a contentious relationship growing up but now we're just as close and I'm immensely grateful",7,"My favorite uncle and I have a lot of things in common even though we're about. He never judges me he always gives me good advice he always listens to me and I love him a lot",7,"My best friend since I was 16 has always been there for me he always tells me the truth he criticizes me he doesn't let me get away with anything but he has been there for me and I truly appreciate them",6,"There's a cashier at my local grocery store that I usually always get in her line and we have conversations she's like an old friend without being a friend she is an acquaintance",4,1,5,6,3,5,4,"6","1","2",3.75,2.5,3.35714285714286,2.42857142857143,3.85714285714286,4.42857142857143,2.71428571428571,"My Mother is my rock, my confidant,  my conscience. I look up to her and am proud of her ",7,"My Nephew is special to me because he's had some challenges growing up ",6,"Bobby has been my best friend since we were 16, he has been there for me through good and bad times ",7,"My next door neighbor because he is so sweet ",4,1,5,6,2,5,3.5,"2","","","57","middle adult","09/14/1965","1","58","EN","1","","20012","","Case Manager . I link those in need with various services such as housing,  food or medical services in Washington DC ","1","1","1","1","1","2","2","2","1","5","female","Black","","NoCollegeDegree","Some college","Employed","","Employed part-time for pay","Lower","$25,000 - $39,999","Protestant","4","Right",1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"Email ","Nothing to add ","2","6","1","2",3.55,2.4,3.14285714285714,2.85714285714286,3,4,2.71428571428571,"My mother is my best friend we had a contentious relationship growing up but now we're just as close and I'm immensely grateful",7,"My favorite uncle and I have a lot of things in common even though we're about. He never judges me he always gives me good advice he always listens to me and I love him a lot",7,"My best friend since I was 16 has always been there for me he always tells me the truth he criticizes me he doesn't let me get away with anything but he has been there for me and I truly appreciate them",6,"There's a cashier at my local grocery store that I usually always get in her line and we have conversations she's like an old friend without being a friend she is an acquaintance",4,1,5,6,3,5,4,"6","1","2","LKM",1,"6/12","7/8",24,100,"none"
"205",179,3.6,2,2.65,3.07142857142857,2.57142857142857,3.71428571428571,3.57142857142857,2.42857142857143,"Younger Brother",4,"Grandmother",3,"Highschool best friend",5,"neighbor",1,3,3.2,3.25,6,9,7.5,"6","1","2",3.5,2.9,3.14285714285714,2.57142857142857,3.28571428571429,3.85714285714286,2.85714285714286,"Mother",3,"Cousin",2,"Best friend",4,"Co-Worker",2,3,2.8,2.75,4,8,6,"2","","","24","young adult","10/17/1998","2","25","EN","1","","21234","","Junior 3D modeler - I make assets for, polish, and work on video games","1","1","1","1","1","2","2","4","","7","male","Black","","YesCollegeDegree","Four-year college degree (B.A., B.S.)","Employed","","Employed full-time for pay","Lower","$40,000 - $59,999","Other","5","Right",0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,"Web Search","N/A","2","6","1","2",3.6,2.65,3.07142857142857,2.57142857142857,3.71428571428571,3.57142857142857,2.42857142857143,"Younger Brother",4,"Grandmother",3,"Highschool best friend",5,"neighbor",1,3,3.2,3.25,6,9,7.5,"6","1","2","PMR",1,"6/26/2023","7/22/2023",23,95.83,"Setralein"
"206",180,3.45,2,2.4,3.75,4.28571428571429,3.28571428571429,3.85714285714286,3.57142857142857,"Mom",5,"Nephew ",3,"Mike ",4,"Coworker ",3,2,3.4,3.75,8,9,8.5,"6","1","2",2.9,2.75,3.42857142857143,3.42857142857143,2.57142857142857,4,3.71428571428571,"Parent - mom",4,"Niece - Ash",2,"Michael - bff",4,"Coworker - Marissa ",2,1,2.6,3,5,5,5,"2","","","53","middle adult","May 20, 1970","2","54","EN","1","","21201","","Director of restorative practices - Baltimore City Schools - work with students in conflict / train teachers ","1","1","1","1","1","2","1","5","","3","male","White","","YesCollegeDegree","Masters degree (for example, M.B.A., M.A., M.S.)","Employed","","Employed full-time for pay","Upper","$90,000 - $179,999","Agnostic","1","Right",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"HOPE DC","Thank you ","2","6","1","2",3.45,2.4,3.75,4.28571428571429,3.28571428571429,3.85714285714286,3.57142857142857,"Mom",5,"Nephew ",3,"Mike ",4,"Coworker ",3,2,3.4,3.75,8,9,8.5,"6","1","2","LKM",1,"6/26","7/22",24,100,"odeffsy, acyclovier, buproprion, atorvastatin, phentermine, naltrexone, vitamin d, selenium, trimertre-HC"
"207",183,5.1,2,1.65,3.60714285714286,3.42857142857143,4.71428571428571,4.42857142857143,1.85714285714286,"spouse",6,"cousin",4,"childhood friend",5,"neighbor",3,3,4.2,4.5,7,8,7.5,"6","1","2",4.85,1.65,3.39285714285714,3.14285714285714,4.42857142857143,4.14285714285714,1.85714285714286,"spouse",4,"Cousin",3,"Childhood friend",5,"Neighbor",1,1,2.8,3.25,6,7,6.5,"2","","","48","middle adult","06/17/1975","2","49","EN","1","","21401","","Acting Supervisory Biologist/Branch Chief - Oversee and manage the activities of a branch within the EPA (federal government). ","3","1","2","1","1","2","1","3","","3","male","White","","YesCollegeDegree","Doctoral or professional degree (for example, Ph.D., M.D., J.D., D.V.M., D.D.M.)","Employed","","Employed full-time for pay","Upper","Over $180,000","Atheist","1","Right",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"Email","N/A","2","6","1","2",5.1,1.65,3.60714285714286,3.42857142857143,4.71428571428571,4.42857142857143,1.85714285714286,"spouse",6,"cousin",4,"childhood friend",5,"neighbor",3,3,4.2,4.5,7,8,7.5,"6","1","2","LKM",1,"7/17","8/12",22,91.67,NA
"208",184,5.4,2,1.8,3.21428571428571,2.71428571428571,4.28571428571429,4,1.85714285714286,"sister",4,"niece",3,"coworker",5,"neighbor",3,2,3.4,3.75,8,10,9,"6","1","2",5.2,1.7,3.07142857142857,1.57142857142857,4.85714285714286,4.28571428571429,1.57142857142857,"sibling",4,"niece",3,"coworker",4,"neighbor",2,2,3,3.25,7,10,8.5,"2","","","67","old adult","04/01/1956","1","68","EN","1","","22204","","auditor","2","1","2","1","1","4","2","2","2","7","female","Black","ameriican","YesCollegeDegree","Masters degree (for example, M.B.A., M.A., M.S.)","Employed","","Employed full-time for pay","Upper","$90,000 - $179,999","Protestant","5","Right",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"notification from research match","I think the results from the study will be useful and can help others.","2","6","1","2",5.4,1.8,3.21428571428571,2.71428571428571,4.28571428571429,4,1.85714285714286,"sister",4,"niece",3,"coworker",5,"neighbor",3,2,3.4,3.75,8,10,9,"6","1","2","PMR",1,"7/24/2023","8/19/2023",23,95.83,NA
"209",187,3.85,2,2.1,2.89285714285714,2.28571428571429,3.71428571428571,3.71428571428571,1.85714285714286,"Parent",6,"Nephew",3,"Coworker ",2,"Cashier",1,1,2.6,3,8,9,8.5,"6","1","2",3.95,2.3,3.07142857142857,2.71428571428571,4.14285714285714,3.85714285714286,1.57142857142857,"Child",6,"Niece",2,"Coworker",3,"Neighbor",2,1,2.8,3.25,8,9,8.5,"2","","","42","middle adult","12/05/81","2","43","EN","1","","20906","","Retail","6","3","3","1","1","4","4","5","","3","male","Black","","YesCollegeDegree","Four-year college degree (B.A., B.S.)","Employed","","Employed full-time for pay","Upper","$90,000 - $179,999","Muslim","3","Left",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Email","","2","6","1","2",3.85,2.1,2.89285714285714,2.28571428571429,3.71428571428571,3.71428571428571,1.85714285714286,"Parent",6,"Nephew",3,"Coworker ",2,"Cashier",1,1,2.6,3,8,9,8.5,"6","1","2","PMR",1,"7/17/2023","8/12/2023",24,100,"None"
"210",190,3,2,2.4,3.57142857142857,4.42857142857143,3.71428571428571,3.42857142857143,2.71428571428571,"Child",7,"Uncle",2,"Childhood friend ",2,"Cashier in local grocery store ",1,1,2.6,3,7,9,8,"6","1","2",2.7,2.9,3.5,3.85714285714286,3.85714285714286,3.57142857142857,2.71428571428571,"spouse",3,"uncle",2,"childhood friend",2,"neighbor",1,2,2,2,5,7,6,"2","","","44","middle adult","8/14/1978","2","41","EN","1","","20011","","Senior Program Officer. Drafting communications, working on financial/reporting/collaboration systems, policies/guidance, etc. Largely administrative. ","3","1","2","1","1","2","2","2","","5","male","White","","YesCollegeDegree","Masters degree (for example, M.B.A., M.A., M.S.)","Employed","","Employed full-time for pay","Upper","Over $180,000","Nothing","2","Right",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"Petworth neighborhood listserv ","Nope. ","2","6","1","2",3,2.4,3.57142857142857,4.42857142857143,3.71428571428571,3.42857142857143,2.71428571428571,"Child",7,"Uncle",2,"Childhood friend ",2,"Cashier in local grocery store ",1,1,2.6,3,7,9,8,"6","1","2","LKM",1,"7/24","8/19",20,83.33,NA
"211",192,4,2,2.3,3.78571428571429,4,4,3.71428571428571,3.42857142857143,"Brother",5,"Grandma",4,"College best friend ",7,"Coworker",3,3,4.4,4.75,6,8,7,"6","1","2",3.45,2.8,3.78571428571429,3.85714285714286,4,4,3.28571428571429,"My brother",3,"Aunt",2,"College best friend",6,"Friends’s roommate",4,2,3.4,3.75,6,8,7,"2","","","24","young adult","April 14, 1999","2","25","EN","1","","20001","","Consultant. Develop enterprise software applications for clients  ","3","1","1","1","3","2","2","4","","2","male","Hispanic","","YesCollegeDegree","Four-year college degree (B.A., B.S.)","Employed","","Employed full-time for pay","Upper","$90,000 - $179,999","Agnostic","1","Left",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"My mom forwarded it to me","I am optimistic that mindfulness and meditation can be really beneficial and am excited about this opportunity. ","2","6","1","2",4,2.3,3.78571428571429,4,4,3.71428571428571,3.42857142857143,"Brother",5,"Grandma",4,"College best friend ",7,"Coworker",3,3,4.4,4.75,6,8,7,"6","1","2","PMR",1,"7/17/2023","8/12/2023",21,87.5,"Minoxidil, finasteride"
"212",193,3.45,2,2.7,3.75,4.85714285714286,4.85714285714286,3.85714285714286,1.42857142857143,"spouse, wife",5,"cousin, cousin from my mothers side who lives in japan",2,"friend childhood",4,"neighbor",2,1,2.8,3.25,3,6,4.5,"6","1","2",4.6,1.9,4.07142857142857,5,4.71428571428571,4.28571428571429,2.28571428571429,"Spouse",5,"cousin",1,"childhood friend",2,"neighbor",2,1,2.2,2.5,4,6,5,"2","","","40","middle adult","04/16/1983","2","41","EN","1","","20008","","Mate (assistant manager) for retail. putting up the product, writing everyone's duty for the day, writing orders, check out customers, communicate with employees.","3","1","2","1","1","2","1","3","","3","male","Asian","","NoCollegeDegree","High school graduate or G.E.D.","Employed","","Employed full-time for pay","Lower","Under $5,000","Nothing","1","Right",0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"My wife found the study and forwarded the link to me. ","I would love to see this to the end and would I be able to see the results of the study for myself?","2","6","1","2",3.45,2.7,3.75,4.85714285714286,4.85714285714286,3.85714285714286,1.42857142857143,"spouse, wife",5,"cousin, cousin from my mothers side who lives in japan",2,"friend childhood",4,"neighbor",2,1,2.8,3.25,3,6,4.5,"6","1","2","LKM",1,"7/17","8/12",24,100,"Adderall"
"213",194,4.6,2,1.95,3.64285714285714,3.57142857142857,4.42857142857143,3.85714285714286,2.71428571428571,"spouse",6,"grandparent",2,"coworker",3,"neighbor",1,1,2.6,3,8,10,9,"6","1","2",5.35,2.1,3.75,3.71428571428571,4.71428571428571,4.42857142857143,2.14285714285714,"Sibling",5,"grandparent",2,"coworker ",3,"neighbor",2,1,2.6,3,7,10,8.5,"2","","","40","middle adult","7/24/82","2","34","EN","1","","20011","","CEO/Co-founder","2","1","1","1","1","2","3","2","","4","male","Other","Iranian American","YesCollegeDegree","Doctoral or professional degree (for example, Ph.D., M.D., J.D., D.V.M., D.D.M.)","Employed","","Employed full-time for pay","Upper","$60,000 - $89,999","Nothing","2","Right",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"Petworth Listserv","No","2","6","1","2",4.6,1.95,3.64285714285714,3.57142857142857,4.42857142857143,3.85714285714286,2.71428571428571,"spouse",6,"grandparent",2,"coworker",3,"neighbor",1,1,2.6,3,8,10,9,"6","1","2","PMR",1,"7/17/2023","8/12/2023",22,91.67,"Advil"
